id,request_time,bus_income,left_db_border,right_db_border,timeout
4950,"2020-02-26 12:57:57.888547",13:10:31,13:09:00,13:24:00,377
4951,"2020-02-26 13:04:27.730908",13:11:28,13:09:00,13:24:00,210
4952,"2020-02-26 13:08:08.759552",13:11:05,13:09:00,13:24:00,88
4953,"2020-02-26 13:09:48.388898",13:12:08,13:09:00,13:24:00,70
4954,"2020-02-26 13:11:07.174560",13:12:01,13:09:00,13:24:00,27
4955,"2020-02-26 13:11:45.447897",13:12:20,13:09:00,13:24:00,17
4956,"2020-02-26 13:12:14.495320",13:12:13,13:09:00,13:24:00,10
4957,"2020-02-26 13:12:32.682180",13:24:03,13:24:00,13:39:00,345
4958,"2020-02-26 13:18:27.611606",13:24:15,13:24:00,13:39:00,174
4959,"2020-02-26 13:21:31.432326",13:24:41,13:24:00,13:39:00,95
4960,"2020-02-26 13:23:15.653287",13:24:49,13:24:00,13:39:00,47
4961,"2020-02-26 13:24:14.669947",13:25:24,13:24:00,13:39:00,35
4962,"2020-02-26 13:24:58.554275",13:25:25,13:24:00,13:39:00,13
4963,"2020-02-26 13:25:22.307039",13:25:26,13:24:00,13:39:00,10
4964,"2020-02-26 13:25:40.959833",13:35:00,13:24:00,13:39:00,280
4965,"2020-02-26 13:30:29.707909",13:36:29,13:24:00,13:39:00,180
4966,"2020-02-26 13:33:38.953056",13:36:22,13:24:00,13:39:00,82
4967,"2020-02-26 13:35:12.785593",13:36:21,13:24:00,13:39:00,34
4968,"2020-02-26 13:35:56.724007",13:36:40,13:24:00,13:39:00,22
4969,"2020-02-26 13:36:30.205821",13:36:35,13:24:00,13:39:00,10
4970,"2020-02-26 13:36:48.801173",13:36:35,13:24:00,13:39:00,10
4971,"2020-02-26 13:37:07.290009",13:51:13,13:39:00,13:54:00,423
4972,"2020-02-26 13:44:21.632265",13:51:33,13:39:00,13:54:00,216
4973,"2020-02-26 13:48:10.881136",13:51:48,13:39:00,13:54:00,109
4974,"2020-02-26 13:50:10.383896",13:52:00,13:39:00,13:54:00,55
4975,"2020-02-26 13:51:15.086632",13:52:16,13:39:00,13:54:00,30
4976,"2020-02-26 13:51:53.207577",13:52:20,13:39:00,13:54:00,13
4977,"2020-02-26 13:52:16.986165",13:52:19,13:39:00,13:54:00,10
4978,"2020-02-26 13:52:35.415297",14:12:02,14:09:00,14:24:00,583
4979,"2020-02-26 14:02:30.927382",14:14:43,14:09:00,14:24:00,366
4980,"2020-02-26 14:08:50.842668",14:16:42,14:09:00,14:24:00,236
4981,"2020-02-26 14:12:59.858757",14:16:01,14:09:00,14:24:00,91
4982,"2020-02-26 14:14:43.712589",14:16:20,14:09:00,14:24:00,48
4983,"2020-02-26 14:15:42.556019",14:16:49,14:09:00,14:24:00,33
4984,"2020-02-26 14:16:26.046747",14:17:02,14:09:00,14:24:00,18
4985,"2020-02-26 14:16:54.902236",14:17:02,14:09:00,14:24:00,10
4986,"2020-02-26 14:17:13.843435",14:16:58,14:09:00,14:24:00,10
4987,"2020-02-26 14:17:32.495755",14:35:33,14:24:00,14:39:00,540
4988,"2020-02-26 14:26:42.036897",14:35:41,14:24:00,14:39:00,269
4989,"2020-02-26 14:31:20.893016",14:36:51,14:24:00,14:39:00,165
4990,"2020-02-26 14:34:15.423918",14:36:58,14:24:00,14:39:00,81
4991,"2020-02-26 14:35:49.384658",14:37:21,14:24:00,14:39:00,46
4992,"2020-02-26 14:36:48.298172",14:37:15,14:24:00,14:39:00,13
4993,"2020-02-26 14:37:11.300221",14:37:12,14:24:00,14:39:00,10
4994,"2020-02-26 14:37:30.546338",14:37:12,14:24:00,14:39:00,10
4995,"2020-02-26 14:37:48.542060",14:51:11,14:39:00,14:54:00,401
4996,"2020-02-26 14:44:38.326675",14:53:28,14:39:00,14:54:00,265
4997,"2020-02-26 14:49:12.942041",14:53:29,14:39:00,14:54:00,128
4998,"2020-02-26 14:51:32.483197",14:54:15,14:54:00,15:11:00,81
4999,"2020-02-26 14:53:07.370576",14:54:15,14:54:00,15:11:00,34
5000,"2020-02-26 14:53:50.794749",14:54:15,14:54:00,15:11:00,12
5001,"2020-02-26 14:54:14.908378",14:54:07,14:54:00,15:11:00,10
5002,"2020-02-26 14:54:33.495787",,,,40
5003,"2020-02-26 14:55:22.117856",,,,70
5004,"2020-02-26 14:56:41.397090",,,,100
5005,"2020-02-26 14:58:30.869659",15:26:08,15:11:00,15:27:00,829
5006,"2020-02-26 15:12:32.274830",15:27:04,15:27:00,15:44:00,436
5007,"2020-02-26 15:20:03.682347",15:27:47,15:27:00,15:44:00,232
5008,"2020-02-26 15:24:06.702922",15:28:38,15:27:00,15:44:00,136
5009,"2020-02-26 15:26:36.279449",15:29:20,15:27:00,15:44:00,82
5010,"2020-02-26 15:28:10.581457",15:29:09,15:27:00,15:44:00,29
5011,"2020-02-26 15:28:48.949650",15:28:44,15:27:00,15:44:00,10
5012,"2020-02-26 15:29:08.433155",15:37:04,15:27:00,15:44:00,238
5013,"2020-02-26 15:33:17.509139",15:37:07,15:27:00,15:44:00,115
5014,"2020-02-26 15:35:22.477371",15:38:14,15:27:00,15:44:00,86
5015,"2020-02-26 15:37:01.130326",15:38:22,15:27:00,15:44:00,40
5016,"2020-02-26 15:37:49.744710",15:38:39,15:27:00,15:44:00,25
5017,"2020-02-26 15:38:24.214321",15:38:32,15:27:00,15:44:00,10
5018,"2020-02-26 15:38:42.625409",16:02:03,15:44:00,16:05:00,700
5019,"2020-02-26 15:50:33.322949",16:04:41,15:44:00,16:05:00,424
5020,"2020-02-26 15:57:47.027118",16:06:48,16:05:00,16:25:00,270
5021,"2020-02-26 16:02:25.622213",16:06:13,16:05:00,16:25:00,114
5022,"2020-02-26 16:04:29.589016",16:06:55,16:05:00,16:25:00,73
5023,"2020-02-26 16:05:53.103296",16:07:22,16:05:00,16:25:00,44
5024,"2020-02-26 16:06:46.971612",16:07:10,16:05:00,16:25:00,12
5025,"2020-02-26 16:07:10.237634",16:07:04,16:05:00,16:25:00,10
5026,"2020-02-26 16:07:28.845304",,,,40
5027,"2020-02-26 16:08:17.405592",16:36:31,16:25:00,16:45:00,847
5028,"2020-02-26 16:22:38.343621",16:39:24,16:25:00,16:45:00,503
5029,"2020-02-26 16:31:13.024026",16:37:48,16:25:00,16:45:00,197
5030,"2020-02-26 16:34:42.264818",16:38:49,16:25:00,16:45:00,123
5031,"2020-02-26 16:36:55.935500",16:40:01,16:25:00,16:45:00,93
5032,"2020-02-26 16:38:39.630318",16:40:15,16:25:00,16:45:00,48
5033,"2020-02-26 16:39:38.188671",16:41:02,16:25:00,16:45:00,42
5034,"2020-02-26 16:40:31.924799",16:40:36,16:25:00,16:45:00,10
5035,"2020-02-26 16:40:50.418436",16:59:53,16:45:00,17:05:00,571
5036,"2020-02-26 16:50:30.187400",17:01:02,16:45:00,17:05:00,316
5037,"2020-02-26 16:55:59.144881",17:00:59,16:45:00,17:05:00,150
5038,"2020-02-26 16:58:38.473810",17:02:06,16:45:00,17:05:00,104
5039,"2020-02-26 17:00:32.385523",17:02:12,16:45:00,17:05:00,50
5040,"2020-02-26 17:01:30.600927",17:02:22,16:45:00,17:05:00,26
5041,"2020-02-26 17:02:09.218167",17:03:18,16:45:00,17:05:00,34
5042,"2020-02-26 17:02:52.851130",17:03:04,16:45:00,17:05:00,10
5043,"2020-02-26 17:03:11.818654",17:03:12,16:45:00,17:05:00,10
5044,"2020-02-26 17:03:30.298837",17:03:13,16:45:00,17:05:00,10
5045,"2020-02-26 17:03:48.471736",17:21:57,17:05:00,17:25:00,544
5046,"2020-02-26 17:13:02.548331",17:24:30,17:05:00,17:25:00,344
5047,"2020-02-26 17:18:56.158971",17:25:01,17:25:00,17:45:00,182
5048,"2020-02-26 17:22:10.003303",17:26:01,17:25:00,17:45:00,115
5049,"2020-02-26 17:24:14.469839",17:25:46,17:25:00,17:45:00,46
5050,"2020-02-26 17:25:13.682431",17:25:23,17:25:00,17:45:00,10
5051,"2020-02-26 17:25:32.313739",17:25:23,17:25:00,17:45:00,10
5052,"2020-02-26 17:25:50.338783",17:39:35,17:25:00,17:45:00,412
5053,"2020-02-26 17:32:54.777896",17:41:17,17:25:00,17:45:00,251
5054,"2020-02-26 17:37:19.063808",17:42:42,17:25:00,17:45:00,161
5055,"2020-02-26 17:40:12.589326",17:42:31,17:25:00,17:45:00,69
5056,"2020-02-26 17:41:31.673124",17:42:50,17:25:00,17:45:00,39
5057,"2020-02-26 17:42:20.780309",17:42:44,17:25:00,17:45:00,12
5058,"2020-02-26 17:42:44.456643",17:42:38,17:25:00,17:45:00,10
5059,"2020-02-26 17:43:03.262060",17:42:38,17:25:00,17:45:00,10
5060,"2020-02-26 17:43:21.901557",18:12:35,18:05:00,18:17:00,877
5061,"2020-02-26 17:58:12.004504",18:13:33,18:05:00,18:17:00,460
5062,"2020-02-26 18:06:02.110201",18:14:09,18:05:00,18:17:00,243
5063,"2020-02-26 18:10:15.341177",18:15:12,18:05:00,18:17:00,148
5064,"2020-02-26 18:12:54.369780",18:16:00,18:05:00,18:17:00,93
5065,"2020-02-26 18:14:37.998714",18:15:55,18:05:00,18:17:00,39
5066,"2020-02-26 18:15:26.797129",18:15:48,18:05:00,18:17:00,11
5067,"2020-02-26 18:15:50.617797",18:15:41,18:05:00,18:17:00,10
5068,"2020-02-26 18:16:08.791670",18:26:19,18:17:00,18:29:00,305
5069,"2020-02-26 18:21:22.734262",18:26:19,18:17:00,18:29:00,148
5070,"2020-02-26 18:24:01.620903",18:26:19,18:17:00,18:29:00,69
5071,"2020-02-26 18:25:21.096652",18:37:50,18:29:00,18:41:00,374
5072,"2020-02-26 18:31:46.453135",18:40:39,18:29:00,18:41:00,266
5073,"2020-02-26 18:36:25.005405",18:41:16,18:41:00,18:53:00,145
5074,"2020-02-26 18:38:59.187689",18:42:06,18:41:00,18:53:00,93
5075,"2020-02-26 18:40:42.900426",18:42:41,18:41:00,18:53:00,59
5076,"2020-02-26 18:41:51.863318",18:42:52,18:41:00,18:53:00,30
5077,"2020-02-26 18:42:30.621015",18:42:55,18:41:00,18:53:00,12
5078,"2020-02-26 18:42:53.826238",18:42:50,18:41:00,18:53:00,10
5079,"2020-02-26 18:43:12.359367",18:52:54,18:41:00,18:53:00,291
5080,"2020-02-26 18:48:16.136202",18:54:05,18:53:00,19:04:00,174
5081,"2020-02-26 18:51:20.060434",18:54:30,18:53:00,19:04:00,95
5082,"2020-02-26 18:53:03.568049",18:54:33,18:53:00,19:04:00,45
5083,"2020-02-26 18:53:57.591126",18:54:14,18:53:00,19:04:00,10
5084,"2020-02-26 18:54:15.801461",18:54:14,18:53:00,19:04:00,10
5085,"2020-02-26 18:54:34.095697",18:54:13,18:53:00,19:04:00,10
5086,"2020-02-26 18:54:52.914006",19:06:56,19:04:00,19:12:00,362
5087,"2020-02-26 19:01:08.317920",19:07:30,19:04:00,19:12:00,191
5088,"2020-02-26 19:04:31.831233",19:07:30,19:04:00,19:12:00,89
5089,"2020-02-26 19:06:10.936676",19:07:26,19:04:00,19:12:00,38
5090,"2020-02-26 19:06:58.086290",19:08:19,19:04:00,19:12:00,40
5091,"2020-02-26 19:07:47.348332",19:07:53,19:04:00,19:12:00,10
5092,"2020-02-26 19:08:05.939901",19:07:54,19:04:00,19:12:00,10
5093,"2020-02-26 19:08:24.340152",19:15:49,19:12:00,19:23:00,222
5094,"2020-02-26 19:12:18.281041",19:15:18,19:12:00,19:23:00,90
5095,"2020-02-26 19:13:56.812111",19:15:35,19:12:00,19:23:00,49
5096,"2020-02-26 19:14:55.313364",19:15:25,19:12:00,19:23:00,15
5097,"2020-02-26 19:15:18.984516",19:15:25,19:12:00,19:23:00,10
5098,"2020-02-26 19:15:37.495703",19:15:25,19:12:00,19:23:00,10
5099,"2020-02-26 19:15:55.636308",19:25:55,19:23:00,19:34:00,300
5100,"2020-02-26 19:21:04.929211",19:26:47,19:23:00,19:34:00,171
5101,"2020-02-26 19:24:08.663860",19:27:19,19:23:00,19:34:00,95
5102,"2020-02-26 19:25:52.924321",19:27:25,19:23:00,19:34:00,46
5103,"2020-02-26 19:26:51.952012",19:28:30,19:23:00,19:34:00,49
5104,"2020-02-26 19:27:50.665881",19:28:30,19:23:00,19:34:00,20
5105,"2020-02-26 19:28:18.874357",19:29:14,19:23:00,19:34:00,28
5106,"2020-02-26 19:28:57.901792",19:28:54,19:23:00,19:34:00,10
5107,"2020-02-26 19:29:16.209611",19:36:51,19:34:00,19:45:00,227
5108,"2020-02-26 19:33:17.112271",19:36:38,19:34:00,19:45:00,100
5109,"2020-02-26 19:35:10.710049",19:37:11,19:34:00,19:45:00,60
5110,"2020-02-26 19:36:19.080232",19:37:11,19:34:00,19:45:00,26
5111,"2020-02-26 19:36:57.520011",19:37:11,19:34:00,19:45:00,10
5112,"2020-02-26 19:37:15.923108",19:37:11,19:34:00,19:45:00,10
5113,"2020-02-26 19:37:34.129560",19:37:11,19:34:00,19:45:00,10
5114,"2020-02-26 19:37:52.951037",19:37:11,19:34:00,19:45:00,10
5115,"2020-02-26 19:38:12.163935",19:45:37,19:45:00,20:04:00,222
5116,"2020-02-26 19:42:06.626423",19:46:07,19:45:00,20:04:00,120
5117,"2020-02-26 19:44:15.127928",19:46:18,19:45:00,20:04:00,61
5118,"2020-02-26 19:45:29.058731",19:46:53,19:45:00,20:04:00,42
5119,"2020-02-26 19:46:23.658107",19:47:27,19:45:00,20:04:00,32
5120,"2020-02-26 19:47:07.310616",19:46:59,19:45:00,20:04:00,10
5121,"2020-02-26 19:47:25.579567",19:46:59,19:45:00,20:04:00,10
5122,"2020-02-26 19:47:43.557782",20:14:55,20:04:00,20:24:00,816
5123,"2020-02-26 20:01:29.166797",20:11:03,20:04:00,20:24:00,287
5124,"2020-02-26 20:06:28.416913",20:13:12,20:04:00,20:24:00,202
5125,"2020-02-26 20:10:03.069013",20:13:23,20:04:00,20:24:00,100
5126,"2020-02-26 20:11:56.331334",20:13:48,20:04:00,20:24:00,56
5127,"2020-02-26 20:13:05.335365",20:14:36,20:04:00,20:24:00,45
5128,"2020-02-26 20:13:58.602062",20:14:07,20:04:00,20:24:00,10
5129,"2020-02-26 20:14:17.335322",20:14:06,20:04:00,20:24:00,10
5130,"2020-02-26 20:14:36.070609",20:40:29,20:24:00,20:44:00,776
5131,"2020-02-26 20:27:41.602404",20:42:04,20:24:00,20:44:00,431
5132,"2020-02-26 20:35:06.493245",20:43:51,20:24:00,20:44:00,262
5133,"2020-02-26 20:39:41.534021",20:44:44,20:44:00,21:04:00,151
5134,"2020-02-26 20:42:24.844961",20:45:55,20:44:00,21:04:00,105
5135,"2020-02-26 20:44:18.512211",20:46:42,20:44:00,21:04:00,72
5136,"2020-02-26 20:45:41.799085",20:46:25,20:44:00,21:04:00,22
5137,"2020-02-26 20:46:15.553114",20:46:06,20:44:00,21:04:00,10
5138,"2020-02-26 20:46:34.380301",20:55:31,20:44:00,21:04:00,268
5139,"2020-02-26 20:51:13.693777",20:55:09,20:44:00,21:04:00,118
5140,"2020-02-26 20:53:22.127211",20:54:35,20:44:00,21:04:00,36
5141,"2020-02-26 20:54:10.715389",20:54:42,20:44:00,21:04:00,16
5142,"2020-02-26 20:54:39.641100",20:54:37,20:44:00,21:04:00,10
5143,"2020-02-26 20:54:58.897979",21:04:23,21:04:00,21:21:00,282
5144,"2020-02-26 20:59:53.753856",21:05:51,21:04:00,21:21:00,179
5145,"2020-02-26 21:03:04.979182",21:06:28,21:04:00,21:21:00,102
5146,"2020-02-26 21:04:57.229204",21:06:31,21:04:00,21:21:00,47
5147,"2020-02-26 21:05:56.148275",21:06:51,21:04:00,21:21:00,27
5148,"2020-02-26 21:06:35.112210",21:06:34,21:04:00,21:21:00,10
5149,"2020-02-26 21:06:53.745734",21:06:35,21:04:00,21:21:00,10
5150,"2020-02-26 21:07:12.571985",,,,40
5151,"2020-02-26 21:08:01.611788",,,,70
5152,"2020-02-26 21:09:20.899097",21:38:06,21:38:00,21:57:00,863
5153,"2020-02-26 21:23:55.515952",21:37:51,21:21:00,21:38:00,418
5154,"2020-02-26 21:31:06.109926",21:39:20,21:38:00,21:57:00,247
5155,"2020-02-26 21:35:25.490262",21:40:28,21:38:00,21:57:00,151
5156,"2020-02-26 21:38:10.018446",21:40:30,21:38:00,21:57:00,70
5157,"2020-02-26 21:39:28.986010",21:40:31,21:38:00,21:57:00,31
5158,"2020-02-26 21:40:13.366104",21:40:44,21:38:00,21:57:00,15
5159,"2020-02-26 21:40:37.012628",21:41:17,21:38:00,21:57:00,20
5160,"2020-02-26 21:41:06.072234",21:41:10,21:38:00,21:57:00,10
5161,"2020-02-26 21:41:26.576753",22:02:46,21:57:00,22:27:00,640
5162,"2020-02-26 21:52:16.589983",22:04:46,21:57:00,22:27:00,375
5163,"2020-02-26 21:58:40.510695",22:04:24,21:57:00,22:27:00,172
5164,"2020-02-26 22:01:44.429626",22:04:43,21:57:00,22:27:00,89
5165,"2020-02-26 22:03:24.524619",22:05:24,21:57:00,22:27:00,60
5166,"2020-02-26 22:04:34.376309",22:05:34,21:57:00,22:27:00,30
5167,"2020-02-26 22:05:13.177598",22:05:16,21:57:00,22:27:00,10
5168,"2020-02-26 22:05:32.540428",22:28:42,22:27:00,22:57:00,695
5169,"2020-02-26 22:17:17.146185",22:29:58,22:27:00,22:57:00,380
5170,"2020-02-26 22:23:46.527007",22:28:43,22:27:00,22:57:00,148
5171,"2020-02-26 22:26:25.235615",22:29:16,22:27:00,22:57:00,85
5172,"2020-02-26 22:27:59.001689",22:28:56,22:27:00,22:57:00,28
5173,"2020-02-26 22:28:37.931852",22:28:59,22:27:00,22:57:00,11
5174,"2020-02-26 22:29:01.923620",22:29:03,22:27:00,22:57:00,10
5175,"2020-02-26 22:29:20.481738",22:29:04,22:27:00,22:57:00,10
5176,"2020-02-26 22:29:38.714940",22:29:04,22:27:00,22:57:00,10
5177,"2020-02-26 22:29:56.743764",22:29:04,22:27:00,22:57:00,10
5178,"2020-02-26 22:30:15.323401",22:56:36,22:27:00,22:57:00,790
5179,"2020-02-26 22:43:36.085184",22:57:04,22:57:00,23:27:00,404
5180,"2020-02-26 22:50:30.660234",22:58:48,22:57:00,23:27:00,249
5181,"2020-02-26 22:54:50.194669",22:57:20,22:57:00,23:27:00,75
5182,"2020-02-26 22:56:14.409321",22:57:16,22:57:00,23:27:00,31
5183,"2020-02-26 22:56:58.339144",22:57:25,22:57:00,23:27:00,13
5184,"2020-02-26 22:57:22.606422",22:57:25,22:57:00,23:27:00,10
5185,"2020-02-26 22:57:45.985370",22:57:25,22:57:00,23:27:00,10
5186,"2020-02-26 22:58:04.637878",,,,40
5187,"2020-02-26 22:58:53.720577",23:27:57,23:27:00,23:57:00,872
5188,"2020-02-26 23:13:39.260971",23:29:42,23:27:00,23:57:00,481
5189,"2020-02-26 23:21:53.382530",23:30:13,23:27:00,23:57:00,250
5190,"2020-02-26 23:26:12.167039",23:30:19,23:27:00,23:57:00,123
5191,"2020-02-26 23:28:26.884075",23:30:44,23:27:00,23:57:00,69
5192,"2020-02-26 23:29:47.065860",23:30:40,23:27:00,23:57:00,26
5193,"2020-02-26 23:30:26.199316",23:30:52,23:27:00,23:57:00,13
5194,"2020-02-26 23:30:49.722534",23:30:51,23:27:00,23:57:00,10
5195,"2020-02-26 23:31:08.804929",23:54:35,23:27:00,23:57:00,703
5196,"2020-02-26 23:43:02.806771",23:53:20,23:27:00,23:57:00,309
5197,"2020-02-26 23:48:22.759266",23:53:10,23:27:00,23:57:00,144
5198,"2020-02-26 23:50:57.246905",23:52:49,23:27:00,23:57:00,56
5199,"2020-02-26 23:52:06.001907",23:52:49,23:27:00,23:57:00,21
5200,"2020-02-26 23:52:39.613270",23:52:49,23:27:00,23:57:00,10
5201,"2020-02-26 23:52:58.280111",23:52:49,23:27:00,23:57:00,10
5202,"2020-02-26 23:53:16.977552",23:52:49,23:27:00,23:57:00,10
5203,"2020-02-26 23:53:35.912450",23:52:49,23:27:00,23:57:00,10
5204,"2020-02-26 23:53:54.349577",23:52:49,23:27:00,23:57:00,10
5205,"2020-02-26 23:54:12.957090",23:52:49,23:27:00,23:57:00,10
5206,"2020-02-26 23:54:31.156992",,,,40
5207,"2020-02-26 23:55:20.016328",,,,70
5208,"2020-02-26 23:56:39.198038",00:25:04,23:57:00,00:27:00,10
5209,"2020-02-26 23:56:57.481469",00:25:06,23:57:00,00:27:00,10
5210,"2020-02-26 23:57:15.916070",00:25:06,23:57:00,00:27:00,10
5211,"2020-02-26 23:57:34.094881",00:25:06,23:57:00,00:27:00,10
5212,"2020-02-26 23:57:52.353603",00:25:06,23:57:00,00:27:00,10
5213,"2020-02-26 23:58:10.704484",00:25:06,23:57:00,00:27:00,10
5214,"2020-02-26 23:58:29.175072",00:25:06,23:57:00,00:27:00,10
5215,"2020-02-26 23:58:47.728432",00:26:21,23:57:00,00:27:00,10
5216,"2020-02-26 23:59:06.349420",00:25:50,23:57:00,00:27:00,10
5217,"2020-02-26 23:59:24.477475",00:25:45,23:57:00,00:27:00,10
5218,"2020-02-26 23:59:43.355716",00:25:56,23:57:00,00:27:00,10
5219,"2020-02-27 00:00:01.676105",00:26:01,23:57:00,00:27:00,780
5220,"2020-02-27 00:13:11.743381",00:26:02,23:57:00,00:27:00,385
5221,"2020-02-27 00:19:46.599452",00:26:34,23:57:00,00:27:00,204
5222,"2020-02-27 00:23:21.695153",00:27:34,00:27:00,00:57:00,126
5223,"2020-02-27 00:25:40.469998",00:27:08,00:27:00,00:57:00,44
5224,"2020-02-27 00:26:34.431388",00:27:07,00:27:00,00:57:00,16
5225,"2020-02-27 00:27:02.805666",00:26:59,23:57:00,00:27:00,10
5226,"2020-02-27 00:27:22.217687",00:26:59,23:57:00,00:27:00,10
5227,"2020-02-27 00:27:41.233475",00:26:59,23:57:00,00:27:00,10
5228,"2020-02-27 00:27:59.689021",00:56:00,00:27:00,00:57:00,840
5229,"2020-02-27 00:42:09.740748",00:57:07,00:57:00,01:27:00,449
5230,"2020-02-27 00:49:49.958092",00:57:48,00:57:00,01:27:00,239
5231,"2020-02-27 00:53:59.982889",00:57:52,00:57:00,01:27:00,116
5232,"2020-02-27 00:56:08.692950",00:57:48,00:57:00,01:27:00,50
5233,"2020-02-27 00:57:07.775291",00:57:45,00:57:00,01:27:00,19
5234,"2020-02-27 00:57:37.291349",00:57:59,00:57:00,01:27:00,11
5235,"2020-02-27 00:58:00.399053",00:58:05,00:57:00,01:27:00,10
5236,"2020-02-27 00:58:18.556595",00:58:06,00:57:00,01:27:00,10
5237,"2020-02-27 00:58:36.619060",01:23:43,00:57:00,01:27:00,753
5238,"2020-02-27 01:11:21.604876",01:25:26,00:57:00,01:27:00,422
5239,"2020-02-27 01:18:35.921528",01:23:44,00:57:00,01:27:00,154
5240,"2020-02-27 01:21:20.862705",01:23:59,00:57:00,01:27:00,79
5241,"2020-02-27 01:22:49.688242",01:24:15,00:57:00,01:27:00,43
5242,"2020-02-27 01:23:43.571486",01:23:58,00:57:00,01:27:00,10
5243,"2020-02-27 01:24:02.212252",01:24:01,00:57:00,01:27:00,10
5244,"2020-02-27 01:24:21.473947",01:50:04,01:27:00,01:57:00,771
5245,"2020-02-27 01:37:25.780134",01:52:32,01:27:00,01:57:00,453
5246,"2020-02-27 01:45:10.407012",01:54:15,01:27:00,01:57:00,272
5247,"2020-02-27 01:49:54.042404",01:55:15,01:27:00,01:57:00,160
5248,"2020-02-27 01:52:43.251931",01:55:07,01:27:00,01:57:00,72
5249,"2020-02-27 01:54:07.738055",01:55:18,01:27:00,01:57:00,35
5250,"2020-02-27 01:54:51.347896",01:55:21,01:27:00,01:57:00,15
5251,"2020-02-27 01:55:15.169252",01:55:24,01:27:00,01:57:00,10
5252,"2020-02-27 01:55:33.264774",01:55:24,01:27:00,01:57:00,10
5253,"2020-02-27 01:55:51.934041",,,,40
5254,"2020-02-27 01:56:41.206369",,,,70
5255,"2020-02-27 01:57:59.365729",,,,100
5256,"2020-02-27 01:59:48.622031",,,,130
5257,"2020-02-27 02:02:07.252927",,,,160
5258,"2020-02-27 02:04:56.240014",,,,190
5259,"2020-02-27 02:08:14.928033",,,,220
5260,"2020-02-27 02:12:03.945094",,,,250
5261,"2020-02-27 02:16:22.625457",,,,280
5262,"2020-02-27 02:21:11.465731",,,,310
5263,"2020-02-27 02:26:30.938018",,,,340
5264,"2020-02-27 02:32:19.872433",,,,370
5265,"2020-02-27 02:38:38.475899",,,,400
5266,"2020-02-27 02:45:27.209188",,,,430
5267,"2020-02-27 02:52:46.435330",,,,460
5268,"2020-02-27 03:00:35.996773",,,,490
5269,"2020-02-27 03:08:55.290884",,,,520
5270,"2020-02-27 03:17:44.474404",,,,550
5271,"2020-02-27 03:27:05.410798",,,,580
5272,"2020-02-27 03:36:54.009749",,,,610
5273,"2020-02-27 03:47:13.201552",,,,640
5274,"2020-02-27 03:58:02.868710",,,,670
5275,"2020-02-27 04:09:22.592663",,,,700
5276,"2020-02-27 04:21:11.835674",,,,730
5277,"2020-02-27 04:33:32.209910",,,,760
5278,"2020-02-27 04:46:22.418284",,,,790
5279,"2020-02-27 04:59:41.851931",,,,820
5280,"2020-02-27 05:13:31.677488",,,,850
5281,"2020-02-27 05:27:52.014045",05:51:40,05:50:00,06:10:00,714
5282,"2020-02-27 05:39:56.641502",,,,744
5283,"2020-02-27 05:52:31.414075",06:13:53,06:10:00,06:30:00,641
5284,"2020-02-27 06:03:25.795627",06:11:38,06:10:00,06:30:00,246
5285,"2020-02-27 06:07:45.984263",06:11:35,06:10:00,06:30:00,115
5286,"2020-02-27 06:09:50.278680",06:12:10,06:10:00,06:30:00,70
5287,"2020-02-27 06:11:08.944009",06:12:02,06:10:00,06:30:00,27
5288,"2020-02-27 06:11:47.477811",06:12:17,06:10:00,06:30:00,15
5289,"2020-02-27 06:12:11.764113",06:12:15,06:10:00,06:30:00,10
5290,"2020-02-27 06:12:30.590360",06:29:45,06:10:00,06:30:00,517
5291,"2020-02-27 06:21:21.387209",06:32:26,06:30:00,06:50:00,332
5292,"2020-02-27 06:27:05.324670",06:31:47,06:30:00,06:50:00,141
5293,"2020-02-27 06:29:39.720459",06:31:48,06:30:00,06:50:00,64
5294,"2020-02-27 06:30:54.088948",06:31:50,06:30:00,06:50:00,28
5295,"2020-02-27 06:31:33.859861",06:32:02,06:30:00,06:50:00,14
5296,"2020-02-27 06:31:56.894698",06:32:06,06:30:00,06:50:00,10
5297,"2020-02-27 06:32:16.027937",06:32:06,06:30:00,06:50:00,10
5298,"2020-02-27 06:32:34.537608",06:51:15,06:50:00,07:02:00,560
5299,"2020-02-27 06:42:05.858970",06:52:04,06:50:00,07:02:00,299
5300,"2020-02-27 06:47:14.901983",06:51:56,06:50:00,07:02:00,141
5301,"2020-02-27 06:49:48.936241",06:52:29,06:50:00,07:02:00,80
5302,"2020-02-27 06:51:17.990972",06:52:24,06:50:00,07:02:00,33
5303,"2020-02-27 06:52:01.763998",06:52:53,06:50:00,07:02:00,26
5304,"2020-02-27 06:52:40.779596",06:52:53,06:50:00,07:02:00,10
5305,"2020-02-27 06:52:59.177391",06:52:54,06:50:00,07:02:00,10
5306,"2020-02-27 06:53:17.973670",06:52:55,06:50:00,07:02:00,10
5307,"2020-02-27 06:53:36.706340",07:06:23,07:02:00,07:19:00,383
5308,"2020-02-27 07:00:11.934120",07:06:58,07:02:00,07:19:00,203
5309,"2020-02-27 07:03:46.513008",07:05:36,07:02:00,07:19:00,55
5310,"2020-02-27 07:04:49.933468",07:05:18,07:02:00,07:19:00,14
5311,"2020-02-27 07:05:14.351864",07:05:04,07:02:00,07:19:00,10
5312,"2020-02-27 07:05:37.600772",07:21:15,07:19:00,07:33:00,469
